,ID,Canonical_QSARr,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category
5106,ref1_5106,CC(C)=CCC(CCN1CCCC1)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,2.0,4.0
5107,ref1_5107,CC(C)=CCC(CCN1CCOCC1)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,2.0,4.0
5108,ref1_5108,CC(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,3.0,4.0
5109,ref1_5109,CCC(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,3.0,4.0
5110,ref1_5110,CC(C)C(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,3.0,4.0
5111,ref1_5111,CC(C)=CCC(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1C=CC=C2C=CC=CC2=1,False,False,,3.0,4.0
5112,ref1_5112,CC(C)=CCN(CC=C(C)C)CCC(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1=CC=CC2C=CC=CC=21,False,False,,3.0,4.0
5113,ref1_5113,CC(C)C(CC1C=CC=C2C=CC=CC=12)(CCN(CC=C(C)C)CC=C(C)C)C#N,False,False,,3.0,4.0
5114,ref1_5114,CC(C)C(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1=CC2C=CC=CC=2C=C1,False,False,,3.0,4.0
5115,ref1_5115,CC(C)=CCC(CCN(C)C)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,143.0,2.0,3.0
5116,ref1_5116,CC(C)=CCC(CCN(C)CC)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,71.0,2.0,3.0
5117,ref1_5117,CC(C)=CCC(CCN(CC)CC)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,71.0,2.0,3.0
5118,ref1_5118,CC(C)=CCN(CC=C(C)C)CCC(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,353.0,2.0,4.0
5119,ref1_5119,CC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,353.0,2.0,4.0
5120,ref1_5120,CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,283.0,2.0,3.0
5121,ref1_5121,CC(C)=CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)C1C=CC=C2C=CC=CC2=1,False,False,283.0,2.0,3.0
5122,ref1_5122,CC(C)=CCN(CC=C(C)C)CCC(CCN(CC=C(C)C)CC=C(C)C)(C(N)=O)C1=CC=CC2C=CC=CC=21,False,False,,3.0,4.0
5123,ref1_5123,CCC=CC=CCCCCCCCCOC(C)=O,False,False,,3.0,4.0
5124,ref1_5124,CC1(C)CC2C3=CCC4C(C)(CCC5C4(C)CCC(O)C5(C)C)C3(C)CCC2(CC1)C(O)=O,False,True,,3.0,5.0
5125,ref1_5125,CN(SC1C=CC(F)=CC=1)C(=O)OC1C=CC=C2CC(C)(C)OC=12,True,False,25.0,1.0,2.0
5126,ref1_5126,CC(=O)OCCCCCCCCC=C,False,True,,4.0,5.0
5127,ref1_5127,CC(C)C(=O)C1C(=NN2C=CC=CC2=1)C(C)C,False,False,1340.0,3.0,4.0
5128,ref1_5128,C1C(N=C2SCCN21)C1C=CC=CC=1,False,False,480.0,2.0,4.0
5129,ref1_5129,CC(CC)O[Si](OC(C)CC)(OC(C)CC)OC(C)CC,False,True,,4.0,5.0
5130,ref1_5130,CC1C(=CC=CC=1C)NC1C=C(Cl)N=C(N=1)SCC(O)=O,False,False,1050.0,3.0,4.0
5131,ref1_5131,[O-][N+](=O)C([N+]([O-])=O)([N+]([O-])=O)[N+]([O-])=O,False,False,130.0,2.0,3.0
5132,ref1_5132,CCC1(C2CCCCCC=2)C(=O)NC(=O)NC1=O,False,True,,4.0,5.0
5133,ref1_5133,CC1N=C(N)CC1C1C=CC=CC=1,False,False,420.0,2.0,4.0
5134,ref1_5134,COP(=S)(OC1CCCCC1)OC,False,True,2900.0,3.0,5.0
5135,ref1_5135,NC(=O)C1N=CN(C2OC(CO)C(O)C2O)C=1O,False,True,2847.0,3.0,5.0
5136,ref1_5136,CC(C)CCCCCCCCCCOCCCN,False,False,,,4.0
5137,ref1_5137,O=C1NC2C(=CC(Cl)=C(Cl)C=2Cl)O1,False,False,1000.0,3.0,4.0
5138,ref1_5138,CCCC1=CC2OCOC=2C=C1COCCOCCOCCCC,False,True,4570.0,3.0,5.0
5139,ref1_5139,CCN(CCNC(=O)C1C=CC(N)=CC=1)CC,False,False,1950.0,3.0,4.0
5140,ref1_5140,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1C=CC=CC=1,False,False,1700.0,3.0,4.0
5141,ref1_5141,CCOCCOCCOC(C)OC1=CC=C2OCOC2=C1,False,True,2001.0,3.0,5.0
5142,ref1_5142,C1CN1C1N=C(N=C(N=1)N1CC1)N1CC1,True,False,13.0,1.0,2.0
5143,ref1_5143,[O-][N+](=O)C1C=C(C=CC=1O)[N+]([O-])=O,True,False,30.0,1.0,2.0
5144,ref1_5144,CN1C2CC(CC1C1OC12)OC(=O)C(CO)C1C=CC=CC=1,False,True,2650.0,3.0,5.0
5145,ref1_5145,CNCC(O)C1=CC(O)=C(O)C=C1,True,False,30.0,1.0,2.0
5146,ref1_5146,CCCC1=CC(=O)NC(=S)N1,False,False,1250.0,3.0,4.0
5147,ref1_5147,CN1C2CC(CC1CC2)OC(=O)C(CO)C1C=CC=CC=1,False,False,500.0,2.0,4.0
5148,ref1_5148,CC(N)CC1C=CC=CC=1,True,False,38.0,1.0,2.0
5149,ref1_5149,CN(C)CCOC(=O)COC1C=CC(Cl)=CC=1,False,True,2600.0,3.0,5.0
5150,ref1_5150,NNCCC1C=CC=CC=1,False,False,210.0,2.0,3.0
5151,ref1_5151,CC(CCC=C(C)CCC=C(C)C)=CCCC(=O)OCC=C(C)CCC=C(C)C,False,True,,4.0,5.0
5152,ref1_5152,CCOC(N)=O,False,False,1809.0,3.0,4.0
5153,ref1_5153,C[N+](C)(C)CCOC(N)=O,True,False,40.0,1.0,2.0
5154,ref1_5154,CCOC(=O)C(O)(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,False,False,700.0,3.0,4.0
5155,ref1_5155,COC1=CC=C(C=C1C(=O)NCCN(CC)CC)S(C)(=O)=O,False,True,4840.0,3.0,5.0
5156,ref1_5156,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,False,True,,3.0,5.0
5157,ref1_5157,CCCCCCC(C)(C)C1C=C(O)C2C3CC(=O)CCC3C(C)(C)OC=2C=1,False,False,,3.0,4.0
5158,ref1_5158,CN(CO)C(S)=S,False,False,590.0,3.0,4.0
5159,ref1_5159,ClC1(Cl)C2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C(Cl)=C2Cl,False,False,500.0,2.0,4.0
5160,ref1_5160,CC(C(O)=O)C1=CC(F)=C(C=C1)C1C=CC=CC=1,False,False,117.0,2.0,3.0
5161,ref1_5161,CNS(=O)(=O)OCC(=O)N1CCCCCC1,False,True,2040.0,3.0,5.0
5162,ref1_5162,CN(C)CCC(O)(C1C=CC=CC=1Cl)C1C=CC=CC=1,False,False,350.0,2.0,4.0
5163,ref1_5163,C[N+](C)(C)CCI,False,False,700.0,3.0,4.0
5164,ref1_5164,COP(=S)(OC)SC1C=CC(Cl)=CC=1,False,False,500.0,2.0,4.0
5165,ref1_5165,CC(CO)C(OC)C1=CC(C)=C(O)C(C)=C1,False,True,,4.0,5.0
5166,ref1_5166,CCOP(=S)(Cl)OC(C)C,False,False,425.0,2.0,4.0
5167,ref1_5167,CN(C)CCC=C1C2C=CC=CC=2C(C)(C)C2C=CC=CC=21,False,False,170.0,2.0,3.0
5168,ref1_5168,CC1COC2(CC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C,False,True,,4.0,5.0
5169,ref1_5169,CCC(C(O)=O)C1(O)CCCCC1,False,True,4820.0,3.0,5.0
5170,ref1_5170,CCC(CC=C)(CC)C(N)=O,False,False,400.0,2.0,4.0
5171,ref1_5171,COP(=O)(OC)OC,False,False,840.0,3.0,4.0
5172,ref1_5172,CC12CCC(C=C1)(OO2)C(C)C,False,False,200.0,2.0,3.0
5173,ref1_5173,CC1(C)COCN1,False,False,950.0,3.0,4.0
5174,ref1_5174,CC1C=CC=C(CC)C=1N(C(C)COC)C(=O)CCl,False,True,2200.0,3.0,5.0
5175,ref1_5175,CCCOCCN(C(=O)CCl)C1C(CC)=CC=CC=1CC,False,True,2200.0,3.0,5.0
5176,ref1_5176,CCN(CC)C1C=C(C=CC=1)S(O)(=O)=O,False,True,7470.0,4.0,5.0
5177,ref1_5177,CC(C(O)=O)C1C=C2N=C(OC2=CC=1)C1C=CC(Cl)=CC=1,False,False,118.0,2.0,3.0
5178,ref1_5178,CN(C)C1=NC(=O)N(C2CCCCC2)C(=O)N1C,False,False,1200.0,3.0,4.0
5179,ref1_5179,[O-][N+](=O)C1C=C(C=CC=1NC1C=CC=CC=1)S(=O)(=O)NC1C=CC=CC=1,False,,,,
5180,ref1_5180,O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1,False,False,1065.0,3.0,4.0
5181,ref1_5181,CCCCNC1(CCCCC1)P(=O)(OCCCC)OCCCC,False,True,3000.0,3.0,5.0
5182,ref1_5182,CP(O)(=O)CCC(N)C(O)=O,False,False,1510.0,3.0,4.0
5183,ref1_5183,[O-][N+](=O)C1=CC2C(=NO[N+]=2[O-])C(=C1)[N+]([O-])=O,False,False,,,
5184,ref1_5184,C[N+](C)(C)CCSP(=O)(OCC)OCC,True,False,0.174,1.0,1.0
5185,ref1_5185,CCS(=O)(=O)CCO,False,True,18000.0,4.0,5.0
5186,ref1_5186,CC(C)CS,False,True,7168.0,4.0,5.0
5187,ref1_5187,CCC(C)N,False,False,380.0,2.0,4.0
5188,ref1_5188,CCC(C)S,False,True,5176.0,4.0,5.0
5189,ref1_5189,OC(O)=O,False,False,418.0,2.0,4.0
5190,ref1_5190,OC(O)=O,False,False,438.0,2.0,4.0
5191,ref1_5191,OC(O)=O,False,False,640.0,3.0,4.0
5192,ref1_5192,CC(O)C(C)O,False,True,,4.0,5.0
5193,ref1_5193,CCCCSC(=NC1C=CC=NC=1)SCC1C=CC(=CC=1)C(C)(C)C,False,True,2700.0,3.0,5.0
5194,ref1_5194,CCOP(=S)(OCC)N1C(=O)C2C=CC=CC=2C1=O,False,True,4930.0,3.0,5.0
5195,ref1_5195,NC1C=C(N)C(=CC=1)[N+]([O-])=O,False,True,4500.0,3.0,5.0
5196,ref1_5196,CCCCOCC(C)O,False,True,2500.0,3.0,5.0
5197,ref1_5197,ClC1C=CC2=NSN=C2C=1NC1NCCN=1,False,False,600.0,3.0,4.0
5198,ref1_5198,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(O1)C(=O)CO,False,True,,3.0,5.0
5199,ref1_5199,COC(=O)C(C)OC1C=CC(=CC=1)OC1C=CC(Cl)=CC=1Cl,False,False,481.0,2.0,4.0
5200,ref1_5200,CN(C)CC(O)C1=CN(CC)C2=CC=CC=C21,False,False,80.0,2.0,3.0
5201,ref1_5201,CCOP(=S)(OCC)SCN1N=CC=CC1=O,True,False,2.5,1.0,1.0
5202,ref1_5202,CC(C)OP(=S)(OC(C)C)SCN1N=CC=CC1=O,True,False,50.0,1.0,2.0
5203,ref1_5203,CC1C=CC(=O)N(CSP(=S)(OC)OC)N=1,True,False,8.75,1.0,2.0
5204,ref1_5204,CC1C=CC(=O)N(CSP(=S)(OCC)OCC)N=1,True,False,45.0,1.0,2.0
5205,ref1_5205,CC1C=CC(=O)N(CSP(=S)(OC(C)C)OC(C)C)N=1,False,False,155.0,2.0,3.0
5206,ref1_5206,CC1C=CC(=O)N(CSP(=O)(OCC)OCC)N=1,True,False,6.5,1.0,2.0
5207,ref1_5207,CCC1C=CC(=O)N(CSP(=S)(OC)OC)N=1,True,False,30.0,1.0,2.0
5208,ref1_5208,CCC1C=CC(=O)N(CSP(=S)(OCC)OCC)N=1,True,False,18.75,1.0,2.0
5209,ref1_5209,CCOP(=S)(OCC)SCN1N=C(C=CC1=O)C1C=CC=CC=1,False,False,555.0,3.0,4.0
5210,ref1_5210,CC(C)OP(=S)(OC(C)C)SCN1N=C(C=CC1=O)C1C=CC=CC=1,False,True,25000.0,4.0,5.0
5211,ref1_5211,COP(=S)(OC)SCN1N=C(Br)C=CC1=O,True,False,3.75,1.0,1.0
5212,ref1_5212,CC1=CC(=O)N(CSP(=S)(OCC)OCC)N=C1Cl,False,False,90.0,2.0,3.0
5213,ref1_5213,CC1=CC(=O)N(CSP(=S)(OC(C)C)OC(C)C)N=C1Cl,False,False,110.0,2.0,3.0
5214,ref1_5214,CC1=CC(=O)N(CSP(=O)(OCC)OCC)N=C1Cl,True,False,27.0,1.0,2.0
5215,ref1_5215,CC(C)OC(=O)C(C)(C)Br,False,True,,3.0,5.0
5216,ref1_5216,C[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,False,False,223.0,2.0,3.0
5217,ref1_5217,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1C=CC=CC=1,False,False,517.0,3.0,4.0
5218,ref1_5218,CCOP(=O)(OCC)SCN1N=CC=CC1=O,True,False,2.0,1.0,1.0
5219,ref1_5219,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C,False,False,,3.0,4.0
5220,ref1_5220,OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1C=CC=CC=1,False,False,750.0,3.0,4.0
5221,ref1_5221,"CC[N+](CC1C=C(C=CC=1)S(O)(=O)=O)=C1C=CC(C=C1)=C(C1C=CC(=CC=1)S(O)(=O)=O)C1C=CC(=CC=1)N(CC1=CC(=CC=C1)S(O)(=O)=O)CC |c:14,t:21|",False,True,,3.0,5.0
5222,ref1_5222,OC(=O)C1=CC(O)=C2C(=N1)C(=O)C=C1OC3C=CC=CC=3N=C12,False,True,,4.0,5.0
5223,ref1_5223,OC(=O)CN1C(=O)C2=CC=CC3C=CC=C(C=32)C1=O,False,True,,3.0,5.0
5224,ref1_5224,C(C1NCCN=1)C1C=CC=C2C=CC=CC=12,False,False,1260.0,3.0,4.0
5225,ref1_5225,COP(=S)(OC)SCN1N=C(Cl)C(Cl)=CC1=O,False,True,12000.0,4.0,5.0
5226,ref1_5226,CCOP(=S)(OCC)SCN1N=C(Cl)C(Cl)=CC1=O,False,False,1875.0,3.0,4.0
5227,ref1_5227,CN1C(CC2=CC(=NNC(N)=O)C(=O)C=C12)S(O)(=O)=O,False,True,,4.0,5.0
5228,ref1_5228,CN1CC(CC2C1CC1=C(Cl)NC3C=CC=C2C1=3)CC#N,False,False,290.0,2.0,3.0
5229,ref1_5229,CC1NC=NC=1CSCCN/C(/NC)=N/C#N,False,True,5001.0,4.0,5.0
5230,ref1_5230,O=C(CC1C=CC(=CC=1)C1C=CC=CC=1)NC1C=CC=CN=1,False,False,1857.0,3.0,4.0
5231,ref1_5231,CC1(C)CCCC2(C)C1CCC(C)(O)C2CCC(C)(O)C=C,False,True,,4.0,5.0
5232,ref1_5232,NC1C=CC(=CC=1)S(=O)(=O)NC(N)=S,False,True,,3.0,5.0
5233,ref1_5233,CCOC(=O)C(Cl)(Cl)Cl,False,True,,3.0,5.0
5234,ref1_5234,NCCNCCNCC1C=CC=CC=1O,False,True,2300.0,3.0,5.0
5235,ref1_5235,CS(C)=NS(=O)(=O)C1=CC(=C(C(=C1)[N+]([O-])=O)N(CCC)CCC)[N+]([O-])=O,False,True,2001.0,3.0,5.0
5236,ref1_5236,CC(C)COC(=O)CCCOC1C=CC(Cl)=CC=1Cl,False,False,300.0,2.0,4.0
5237,ref1_5237,CC(CC#N)CCC=C(C)C,False,True,5300.0,4.0,5.0
5238,ref1_5238,OC1=NC(=O)N(Cl)C(=O)N1Cl,False,False,1671.0,3.0,4.0
5239,ref1_5239,[O-][N+](=O)C1C=CC(=CC=1)NC(=O)OCC1=CN=CC=C1,True,False,14.0,1.0,2.0
5240,ref1_5240,CC1=CC2C(=O)OC3CC4(CCC(C)C(C)O4)OC(CC=C(C)CC(C)C=CC=C4COC(C1O)C42O)C3 |c:21|,False,False,456.0,2.0,4.0
5241,ref1_5241,CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,False,False,,3.0,4.0
5242,ref1_5242,CC(C)C(C1=CC=C(Cl)C=C1)C(=O)OC(C#N)C1C=C(C=CC=1)OC1C=CC=CC=1,False,False,135.1,2.0,3.0
5243,ref1_5243,BrCC1C=C(C=CC=1)OC1C=CC=CC=1,False,True,2326.0,3.0,5.0
5244,ref1_5244,OC(=O)C1C=CC=CC=1NC1C2C=CC=CC=2C(Cl)=CC=1Cl,False,True,8500.0,4.0,5.0
5245,ref1_5245,OC(=O)C1C=CC=CC=1NC1=CC=C(Cl)C2C=CC=CC=21,False,True,,4.0,5.0
5246,ref1_5246,O=C(NC1=CN=NS1)NC1C=CC=CC=1,False,True,5350.0,4.0,5.0
5247,ref1_5247,COC1CSC2C(NC(=O)C(N)C3CC=CCC=3)C(=O)N2C=1C(O)=O,False,True,,4.0,5.0
5248,ref1_5248,N#CC1C(=CC=CC=1C#N)[N+]([O-])=O,False,False,1414.0,3.0,4.0
5249,ref1_5249,OC(C1CCCCN1)C1C=C(N=C2C(=CC=CC2=1)C(F)(F)F)C(F)(F)F,False,False,880.0,3.0,4.0
5250,ref1_5250,NC1C=C2CC3=CC(N)=CC=C3C2=CC=1,False,False,1070.0,3.0,4.0
5251,ref1_5251,CC(C)(C)NCC(O)COC1=CC=CC2NC(=O)CCC=21,False,False,1330.0,3.0,4.0
5252,ref1_5252,COC1(C)CC(c2c(=O)oc3ccccc3c2O1)C1C=CC=CC=1,False,True,4000.0,3.0,5.0
5253,ref1_5253,OC1C=C2OC3=CC(O)=CC=C3C3(OC(=O)C4C=CC=CC3=4)C2=CC=1,False,True,6721.0,4.0,5.0
5254,ref1_5254,CN(C)CCOCCOC(=O)N1C2C=CC=CC=2SC2C=CC=CC1=2,False,False,1500.0,3.0,4.0
5255,ref1_5255,CS(=O)(=O)NC1C=CC(=CC=1OC1C=CC=CC=1)[N+]([O-])=O,False,False,200.0,2.0,3.0
5256,ref1_5256,CC(=O)CCCOC(C)=O,False,True,6080.0,4.0,5.0
5257,ref1_5257,CCCCN(CCCC)C(=O)SCC1C=CC=CC=1,False,True,5600.0,4.0,5.0
5258,ref1_5258,CCC1(CO)COCOC1,False,True,,3.0,5.0
5259,ref1_5259,CS,False,False,116.0,2.0,3.0
5260,ref1_5260,COCNC(=O)CSP(=O)(NC(C)C)OCC,False,False,100.0,2.0,3.0
5261,ref1_5261,CN1C(=O)C2=C(N=CN2CCO)N(C)C1=O,False,False,710.0,3.0,4.0
5262,ref1_5262,CCN1C=C(C(O)=O)C(=O)C2C=NC(=NC1=2)N1CCNCC1,False,True,16000.0,4.0,5.0
5263,ref1_5263,O=C=NC1=CC(N=C=O)=C(CC2C=CC(=CC=2)N=C=O)C=C1,False,True,20000.0,4.0,5.0
5264,ref1_5264,CC(C)(CC)C1C=C(C=CC=1OCCCCN)C(C)(C)CC,False,False,800.0,3.0,4.0
5265,ref1_5265,OC(=O)CCC(C(O)=O)N(CC(O)=O)CC(O)=O,False,True,,3.0,5.0
5266,ref1_5266,S=P(N1CC1)(N1CC1)N1CC1,True,False,23.0,1.0,2.0
5267,ref1_5267,CN1CCC23C4OC5C2=C(CC1C3C=CC4O)C=CC=5O,False,False,335.0,2.0,4.0
5268,ref1_5268,COC1C=CC2CC3C4C=CC(O)C5OC=1C=2C45CCN3C,False,False,85.0,2.0,3.0
5269,ref1_5269,C1CN1P1(N=P(N=P(N=1)(N1CC1)N1CC1)(N1CC1)N1CC1)N1CC1,False,False,98.0,2.0,3.0
5270,ref1_5270,OC(CCN1CCCCC1)(C1CCCCC1)C1C=CC=CC=1,False,False,1630.0,3.0,4.0
5271,ref1_5271,NC1(CCCC1)C(O)=O,False,False,290.0,2.0,3.0
5272,ref1_5272,CC(C)C(CCCN(C)CCC1C=CC(OC)=C(C=1)OC)(C#N)C1=CC(OC)=C(C=C1)OC,False,False,163.0,2.0,3.0
5273,ref1_5273,CC1C=C(C=C(C)C=1SC)OP(=S)(OCC)OCC,False,False,375.0,2.0,4.0
5274,ref1_5274,CC(C)(S)C(N)C(O)=O,False,False,365.0,2.0,4.0
5275,ref1_5275,CC(C)(S)C(N)C(O)=O,False,True,6170.0,4.0,5.0
5276,ref1_5276,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,False,False,154.5,2.0,3.0
5277,ref1_5277,CN(C)S(=O)(=O)C1C=CC(=CC=1)OP(=S)(OC)OC,True,False,28.0,1.0,2.0
5278,ref1_5278,OC1(CCN(CCCC(=O)C2C=CC(F)=CC=2)CC1)C1C=CC(Cl)=CC=1,False,False,128.0,2.0,3.0
5279,ref1_5279,NC(CS)C(O)=O,False,False,1890.0,3.0,4.0
5280,ref1_5280,CC1NC(=O)NC(=O)C=1N(CCCl)CCCl,True,False,2.4,1.0,1.0
5281,ref1_5281,O=C1OCC2=C(Cl)C=CC=C21,False,False,,3.0,4.0
5282,ref1_5282,CC(NC(=O)CC)C(CCC)CCC,False,False,700.0,3.0,4.0
5283,ref1_5283,CC(C)=CCOC(=O)C1C=CC=CC=1,False,True,4700.0,3.0,5.0
5284,ref1_5284,CCN(C)C1=CC(=O)C2C(=CC=C3C=CC=CC3=2)O1,False,False,,3.0,4.0
5285,ref1_5285,OC1CCOC1=O,False,True,,3.0,5.0
5286,ref1_5286,CNC1C(O)C(OC2C(O)C(OC3OC(CNC)CCC3N)C(N)CC2N)OCC1(C)O,False,True,,4.0,5.0
5287,ref1_5287,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2(C)O,False,True,,3.0,5.0
5288,ref1_5288,CN(C)CC(C)CN1C2C=CC=CC=2CCC2C=CC=CC1=2,False,False,800.0,3.0,4.0
5289,ref1_5289,CC(C)CNC(=O)NS(=O)(=O)C1C=CC(Cl)=CC=1,False,False,1100.0,3.0,4.0
5290,ref1_5290,NC1=NC2C=CC(Cl)=CC=2O1,False,False,226.0,2.0,3.0
5291,ref1_5291,OC1C(=CC(Cl)=CC=1C1C=CC=CC=1)C(=O)NC1=CC(Cl)=C(Cl)C=C1,False,False,,3.0,4.0
5292,ref1_5292,NC1=CC=C(CCNCC(O)C2C=CC=CC=2)C=C1,False,False,200.0,2.0,3.0
5293,ref1_5293,OCCOCCCl,False,False,1070.0,3.0,4.0
5294,ref1_5294,ClC1C=CC(=CC=1)C(Cl)(Cl)Cl,False,False,581.0,3.0,4.0
5295,ref1_5295,CCC(C1C=CC(=CC=1)OP(O)(O)=O)=C(CC)C1C=CC(=CC=1)OP(O)(O)=O,False,True,3000.0,3.0,5.0
5296,ref1_5296,C1CCC(C2C=CC=CC=21)C1NCCN=1,False,False,785.0,3.0,4.0
5297,ref1_5297,CC12CCC3C(CCC4C=C(C=CC=43)OC(=O)N(CCCl)CCCl)C1CCC2OP(O)(O)=O,False,True,5400.0,4.0,5.0
5298,ref1_5298,CN(C)CCCNC1=CC(=NN(C1=O)C1C=CC=CC=1)OCC,False,True,,3.0,5.0
5299,ref1_5299,CC(=O)NC1C=CN=CC=1,False,False,446.0,2.0,4.0
5300,ref1_5300,CC1C=C(N=C(N=1)N(C)C)OP(=S)(OCC)OCC,False,False,125.0,2.0,3.0
5301,ref1_5301,CC(=O)NC(=O)N(CC)N=O,False,False,550.0,3.0,4.0
5302,ref1_5302,CCC1C=CC(CCO)=NC=1,False,True,4290.0,3.0,5.0
5303,ref1_5303,OS(=O)(=O)C1C=C(C=CC=1C=CC1C=CC(=CC=1S(O)(=O)=O)N1N=C(C=N1)C1C=CC=CC=1)N1N=C(C=N1)C1C=CC=CC=1,False,True,,4.0,5.0
5304,ref1_5304,OC1=C(N=NC2=CC(=CC=C2Cl)C(F)(F)F)C2C=CC=CC=2C=C1C(=O)NC1C=C(Cl)C(=CC=1Cl)NC(=O)C1=CC2=CC=CC=C2C(N=NC2=CC(=CC=C2Cl)C(F)(F)F)=C1O,False,True,,3.0,5.0
5305,ref1_5305,O=C1C=CC2=CC=C3OC=CC3=C2O1,False,False,322.0,2.0,4.0
5306,ref1_5306,CC1CC(C)(O)CC(C(O)CC2CC(=O)NC(=O)C2)C1=O,True,False,3.0,1.0,1.0
5307,ref1_5307,COC(=O)NC1NC2C=CC=CC=2N=1,False,True,7500.0,4.0,5.0
5308,ref1_5308,CC1OCCSC=1C(=O)NC1C=CC=CC=1,False,False,430.0,2.0,4.0
5309,ref1_5309,CCCCCOC1C=CC(=CC=1)C1C=CC(=CC=1)C#N,False,True,,4.0,5.0
5310,ref1_5310,CCCCCCCOC1C=CC(=CC=1)C1C=CC(=CC=1)C#N,False,True,,4.0,5.0
5311,ref1_5311,CC1=NC=C(CO)C(CN)=C1O,False,True,7500.0,4.0,5.0
5312,ref1_5312,CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NC1=CC=CC=C1NC(=S)NP(=O)(OCC)OCC,False,False,127.0,2.0,3.0
5313,ref1_5313,C=CC(=O)OCC(O)COCCCCOCC(O)COC(=O)C=C,False,False,200.0,2.0,3.0
5314,ref1_5314,CC(NCCC1C=CC(O)=CC=1)C(O)C1C=CC(O)=CC=1,False,False,1840.0,3.0,4.0
5315,ref1_5315,C#CCN1C2C=CC(=CC=2C(=NCC1=O)C1C=CC=CC=1)[N+]([O-])=O,False,False,876.0,3.0,4.0
5316,ref1_5316,OC1C=CC(C(=O)C2C=C(O)C(O)=C(O)C=2)=C(O)C=1O,False,False,1425.0,3.0,4.0
5317,ref1_5317,CC1N=C(NC)N=C(N=1)OC,False,False,394.0,2.0,4.0
5318,ref1_5318,O=C1C2C=CC=CC=2NC(=O)N1CCCN1CCN(CC1)C1C=C(Cl)C=CC=1,False,True,7650.0,4.0,5.0
5319,ref1_5319,CC(C)NCC(O)COC1=CC=CC2C=CC=CC1=2,False,False,660.0,3.0,4.0
5320,ref1_5320,C(NC1NC=NC2=NC=NC2=1)C1=CC=CO1,False,True,,4.0,5.0
5321,ref1_5321,CC1(C)OC2C3OC(C)(C)OCC3OC2(O1)C(O)=O,False,True,18000.0,4.0,5.0
5322,ref1_5322,CC(=O)NC1C=CC=CC=1CCNC(=O)C1=CC=C2C=CC=CC2=C1O,False,True,,3.0,5.0
5323,ref1_5323,CC(C(O)=O)C1=CC2CC3=CC=CN=C3OC=2C=C1,False,False,59.5,2.0,3.0
5324,ref1_5324,[O-][N+](=O)C1C=CC(=CC=1)OCC1CO1,False,True,,4.0,5.0
5325,ref1_5325,CC(OC1C=C2C=CC=CC2=CC=1)/C(/O)=N/C1C=CC=CC=1,False,True,15000.0,4.0,5.0
5326,ref1_5326,CC1OCCS(=O)(=O)C=1C(=O)NC1C=CC=CC=1,False,False,1632.0,3.0,4.0
5327,ref1_5327,OC(=O)C(O)C(=O)C(O)C(O)CO,False,True,,3.0,5.0
5328,ref1_5328,CC1=C(C#N)SC(N)=C1C#N,False,False,,,4.0
5329,ref1_5329,CC(=C)C(=O)OCCO,False,True,5621.0,4.0,5.0
5330,ref1_5330,OCCOCCOC(=O)CCl,False,False,770.0,3.0,4.0
5331,ref1_5331,N#CCCCCC(O)=O,False,False,1000.0,3.0,4.0
